분류,메뉴코드,바코드번호,관리메뉴명,메뉴명_한국어,메뉴명_영어,메뉴명_일본어,메뉴명_중국어,메뉴설명_한국어,메뉴설명_영어,메뉴설명_일본어,메뉴설명_중국어,판매가격,포장가격,아이콘표시,판매시작시간,판매종료시간,판매갯수제한,판매여부,성인인증여부,과세여부,표시시작일자,표시종료일자,판매불가요일,연동코드,매입처,야간가격
상품,B0000540,8801206001608 ,서주팥아이스,서주팥아이스,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000541,8809592970210 ,왕수박알,왕수박알,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000542,8809592640043 ,서주아이스주홈,서주아이스주홈,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000543,8809592640050 ,서주홈딸기앤치즈,서주홈딸기앤치즈,,,,,,,,4000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000544,8801206640166 ,서주휴빙수,서주휴빙수,,,,,,,,1500,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000545,8801206002001 ,빵뚜르옥수수샌드,빵뚜르옥수수샌드,,,,,,,,1000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000546,8801206000298 ,마카롱콘,마카롱콘,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000547,8801206000243 ,아이스캔디딸기,아이스캔디딸기,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000548,8801206000250 ,아이스캔디메론,아이스캔디메론,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000549,8801206000236 ,아이스캔디팥,아이스캔디팥,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000550,8801206000281 ,아이스캔디커피,아이스캔디커피,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000551,8809713220154 ,누가바 쇼콜라,800 누가바 쇼콜라083083,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000552,8809713220161 ,바밤바 흑당버블티바,800 바밤바 흑당버블티바083093,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000553,8809713220215 ,1200 하이카카오바 093259,1200 하이카카오바 093259,,,,,,,,600,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000554,8809713220239 ,4500 리틀텐 NP2 093599,4500 리틀텐 NP2 093599,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000555,8809713220246 ,아이스쿨 딸기093350,아이스쿨 딸기093350,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000556,8809713220277 ,1000 바밤바아이스샌드U 093542,1000 바밤바아이스샌드U 093542,,,,,,,,1000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000557,8809713220291 ,팥빙수,3000 팥빙수093608,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000558,8809713220321 ,폭신폭신솜사탕바,폭신폭신솜사탕바083074,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000559,8809713220369 ,부라보피스타치오OP082044,부라보피스타치오OP082044,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000560,8809713220376 ,부라보그레이프OP082046,부라보그레이프OP082046,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000561,8809713220383 ,부라보초코청크마일드,1500 부라보초코청크마일드OP082042,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000562,8809713220413 ,1500 부라보소프트콘082055,1500 부라보소프트콘082055,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000563,8809713220420 ,1500 자유시간콘082052,1500 자유시간콘082052,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000564,8809713220437 ,1500 크런치킹콘082050,1500 크런치킹콘082050,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000565,8809713220451 ,1000 인절미시모나085016,1000 인절미시모나085016,,,,,,,,1000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000566,8809713220475 ,1000 애플시나몬시모나085019,1000 애플시나몬시모나085019,,,,,,,,1000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000567,8809713220543 ,초코청크마루홈081100,초코청크마루홈081100,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000568,8809713220550 ,호두마루홈,5500 호두마루홈081110,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000569,880 9713220833,4500베스트원바닐라,4500베스트원바닐라,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000570,880 9713220826,4500베스트원 흑당버블티,4500베스트원 흑당버블티,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000571,8809713220567 ,부라보홈 바닐라,4500 부라보홈 바닐라NP081108,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000572,8809713220093 ,아이스가이피치,2500 아이스가이피치OP093628,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000573,8809713220581 ,폴라포 스포츠,1000 폴라포 스포츠084033,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000574,8809713220598 ,폴라포 피치,1000 폴라포 피치 084035,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000575,8809713220086 ,탱크보이,1000 탱크보이OP084039,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000576,880 1019514357,1000 탱크보이 레몬OP084039,1000 탱크보이 레몬OP084039,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000577,8809713220611 ,1000 젤루조아 제주감귤084045,1000 젤루조아 제주감귤084045,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000578,8809713220628 ,탱크보이 모히또,1000 탱크보이 모히또084043,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000579,8809713220635 , 젤루조아 청포도, 젤루조아 청포도,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000580,8809713220642 ,1000 탱크보이 애플젤리OP084041,1000 탱크보이 애플젤리OP084041,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000581,8809713220659 ,1000 젤루조아 백도084051,1000 젤루조아 백도084051,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000582,8809713220666 ,젤루조아 초코,1000 젤루조아 초코084057,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000583,8809713220673 ,토마토마시판,1000 토마토마시판084053,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000584,8809713220680 ,누가바 마스카포네딸기,1200 누가바 마스카포네딸기093630,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000585,8809713220697 ,부라보수박콘,1500 부라보수박콘082056,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000586,8809713220703 ,부라보체리,1500 부라보체리OP082036,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000587,8809713220710 ,쌍쌍바 포도,800 쌍쌍바 포도 083058,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000588,8809713220727 ,모히또바,800 모히또바080656,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000589,8809713220734 , 백도바, 백도바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000590,8809713220741 ,부라보바 화이트바닐라,800 부라보바 화이트바닐라 083050,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000591,8809713220758 ,부라보바 초코청크마일드,800 부라보바 초코청크마일드 083053,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000592,8809713220765 ,부라보바 피스타치오,800 부라보바 피스타치오 084055,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000593,8809713220772 ,아포가토,1200 아포가토083041,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000594,8809713220789 ,아이스쿨 자두,800 아이스쿨 자두083085,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000595,8809713220796 ,토마토마바,800 토마토마바083045,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000596,8809713220802 ,연양갱바,800 연양갱바 083081,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000597,8801118249938 ,아맛나,아맛나,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000598,8801104666879 ,피치 카카오,피치 카카오,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000599,8801118256158 ,샤인머스켓,샤인머스켓,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000600,8809713220840 ,파시통통,파시통통,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000601,8801062414437 ,나뚜루 녹차,나뚜루 녹차,,,,,,,,4000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000602,8801062413799 ,나뚜루 딸기,나뚜루 딸기,,,,,,,,4000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000603,8801104665933 ,비비빅 찹쌀떡,비비빅 찹쌀떡,,,,,,,,1000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000604,8801062412730 ,나뚜루 바닐라,나뚜루 바닐라,,,,,,,,4000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000605,8809713220925 ,부라보베리,부라보베리,,,,,,,,1000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000606,8801118256165 ,구구콘,구구콘,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000607,8809592640272 ,아이스쿨,아이스쿨,,,,,,,,1500,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000608,8801062883059 ,모구모구 파인아이스,모구모구 파인아이스,,,,,,,,600,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000609,8809713220901 ,폴라포커피,폴라포커피,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000610,8801062431830 ,나뚜루컵녹차,나뚜루컵녹차,,,,,,,,3500,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000611,8809713220826 ,흑당,흑당,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000612,8809713220833 ,바닐라 베스트원,바닐라 베스트원,,,,,,,,4000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000614,8805584224352 ,라벨리 팥빙수,라벨리 팥빙수,,,,,,,,2000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000615,8801118256011 ,국화빵 앙버터,국화빵 앙버터,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000616,8801104666084 ,투게더 흑임자,투게더 흑임자,,,,,,,,4500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000617,8801062451739 ,나뚜루녹차 큰컵,나뚜루녹차큰컵,,,,,,,,10500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000618,8801062451210 ,나뚜루컵 스트로베리 큰컵,나뚜루컵 스트로베리 큰컵,,,,,,,,9000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000619,8801062451197 ,나뚜루 바닐라클래식 큰컵,나뚜루컵 바닐라클래식,,,,,,,,10500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000620,8801062412129 ,나뚜루 제주녹차쿠키바,나뚜루 제주녹차쿠키바,,,,,,,,3000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000621,8805584111577 ,망고30,망고30,,,,,,,,800,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000622,8801068370140 ,아시나요,아시나요,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000623,8801062888153 ,나뚜루다크초콜릿바,나뚜루다크초콜릿바,,,,,,,,3500,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000624,8801118256257 ,백두마운틴,백두마운틴,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000625,8809713220918 ,하이카카오,하이카카오,,,,,,,,600,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000626,8801104666831 ,단호박비비빅,단호박비비빅,,,,,,,,700,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000627,8809713220963 ,탱크보이,탱크보이,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000628,8801118256233 ,마다가스카르 구구콘,마다가스카르 구구콘,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000629,8801118256103 ,구구콘,구구콘,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000630,8801062898695 ,라즈베리쇼콜라,라즈베리쇼콜라,,,,,,,,1000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000631,8801118251146 ,키위쭈쭈바,키위쭈쭈바,,,,,,,,600,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000632,8805584111041 ,라벨리,라벨리,,,,,,,,800,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000633,8805584111010 ,라벨리,라벨리,,,,,,,,800,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000634,8805584111027 ,라벨리,라벨리,,,,,,,,800,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000635,8809566870148 ,커피아메리카노,커피아메리카노,,,,,,,,2000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000636,8801118256240 ,한라마운틴,한라마운틴,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000637,8801062431519 ,나뚜루바닐라,나뚜루바닐라,,,,,,,,3500,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
젤리,B0000638,8801062431557 ,나쵸,나쵸,,,,,,,,3500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000639,8801062431755 ,나뚜루베리,나뚜루베리,,,,,,,,3500,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000640,8805584111034 ,캔디커피,캔디커피,,,,,,,,800,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000641,8805584111102 ,라벨리쵸코,라벨리쵸코,,,,,,,,800,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000642,8809713220864 ,쵸코피넛바,쵸코피넛바,,,,,,,,600,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000645,8809713220895 ,피치레몬,피치레몬,,,,,,,,1300,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000646,8801062882465 ,엄마의실수,엄마의실수,,,,,,,,600,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000647,8801062888061 ,블랙죠,블랙죠,,,,,,,,600,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000648,8801068370133 ,아시나요모카,아시나요모카,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000649,8801206002131 ,브라우니바,브라우니바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20190101,99991231,1111111,,,
상품,B0000650,8801118255885 ,쵸코바나나,쵸코바나나,,,,,,,,800,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000651,8805584224369 ,흑당밀크티,흑당밀크티,,,,,,,,2500,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000652,8809490180115 ,허쉬쵸코콘,허쉬쵸코콘,,,,,,,,2000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000653,8809490180047 ,허쉬쿠키콘,허쉬쿠키콘,,,,,,,,2000,,없음,0,0,0,Y,,,20190101,99991231,1111111,,,
상품,B0000659,8801118251337 ,빠삐코소다,빠삐코소다,,,,,,,,600,,없음,0,0,0,Y,N,Y,20200729,99991231,1111111,,,
상품,B0000660,8809592640371 ,아이스쿨 포도,아이스쿨 포도,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200729,99991231,1111111,,,
상품,B0000661,8801062881376 ,스크류주물러,스크류주물러,,,,,,,,600,,없음,0,0,0,Y,N,Y,20200729,99991231,1111111,,,
젤리,B0000662,4000512992509 ,트롤리지구젤리,트롤리지구젤리,,,,,,,,1000,,신규,0,0,0,Y,N,Y,20200811,99991231,1111111,,,
젤리,B0000671,8938506170489 ,오트밀미니바이트250g,오트밀미니바이트250g,,,,,,,,3500,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000672,4001686323366 ,하리보해피콜라100g,하리보해피콜라100g,,,,,,,,1100,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000673,5012035901738 ,하리보스타젤리,하리보스타젤리,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000674,8412147029073 ,제이크멀티 계란후라이 젤리,제이크멀티 계란후라이 젤리,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000675,4003084319385 ,트롤리사우어글로우웜즈 100g,트롤리사우어글로우웜즈 100g,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000676,8809355827551 ,시크릿쥬쥬 LED불빛반지 10g,시크릿쥬쥬 LED불빛반지 10g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000677,4001686375754 ,하리보푸르티부시 100g,하리보푸르티부시 100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000678,9555319109940 ,위니 스위트포테이토 크리스프 15g,위니 스위트포테이토 크리스프 15g,,,,,,,,200,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000679,4001686301555 ,하리보 골드베렌 100g,하리보 골드베렌 100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200813,99991231,1111111,,,
젤리,B0000680,8809406850675 ,선라이트사과,선라이트사과,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000681,8809406850699 ,선라이트복숭아,선라이트복숭아,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000682,8809406850682 ,선라이트복숭아,선라이트복숭아,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000683,4001686372586 ,메가룰렛젤리,메가룰렛젤리,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000684,8801906167109 ,매운맛콘칩,매운맛콘칩,,,,,,,,600,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000685,79426368995 ,나초칩,나초칩,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000686,4000512008903 ,트롤리 XXL 버거,트롤리 XXL 버거,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000687,8802280004080 ,브이콘,브이콘,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000688,8996001350584 ,칼 치즈 웨이퍼,칼 치즈 웨이퍼,,,,,,,,600,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000689,6925425473281 ,트롤리  피자젤리,트롤리  피자젤리,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000690,8413178332330 ,다이노젤리,다이노젤리,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000691,8804973304828 ,이클립스 스피어민트,이클립스 스피어민트,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000692,8804973304811 ,이클립스 페퍼민트,이클립스 페퍼민트,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000693,4000512998082 ,트롤리 미니버거,트롤리 미니버거,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000694,4003084319446 ,트롤리 플레이 마우스,트롤리 플레이 마우스,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000695,4001686332191 ,하리보 스머프,하리보 스머프,,,,,,,,800,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
젤리,B0000696,4001686405154 ,하리보 프리마베라,하리보 프리마베라,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
상품,B0000697,8801206000397 ,파르페 쿠키&너츠카라멜,파르페 쿠키&너츠카라멜,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200819,99991231,1111111,,,
상품,B0000698,8801118256271 ,희한한 군고구마,희한한 군고구마,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200820,99991231,1111111,,,
젤리,B0000699,8801056049881 ,생수(아이시스),생수(아이시스),,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200822,99991231,1111111,,,
상품,B0000700,8801062880461 ,인절미샌드,인절미샌드,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200826,99991231,1111111,,,
상품,B0000701,8801118256356 ,프라임,프라임,,,,,,,,6000,,없음,0,0,0,Y,N,Y,20200902,99991231,1111111,,,
상품,B0000702,8801118256325 ,빠삐코 달고나,빠삐코 달고나,,,,,,,,600,,없음,0,0,0,Y,N,Y,20200902,99991231,1111111,,,
이용안내,B0000703,,마카롱,마카롱,,,,,,,,1600,,없음,0,0,0,Y,N,Y,20200908,99991231,1111111,,,
젤리,B0000704,,지구젤리,지구젤리,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200908,99991231,1111111,,,
상품,B0000705,8801062880454 ,가나 아이스바,가나 아이스바,,,,,,,,600,,없음,0,0,0,Y,N,Y,20200910,99991231,1111111,,,
롯데과자,B0000706,8801062009572 ,마가렛뜨,마가렛뜨,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000707,8801062009602 ,마가렛뜨 초코맘,마가렛뜨 초코맘,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000708,8801062896806 ,하비스트 달콤고소,하비스트 달콤고소,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000709,8801062521876 ,빠다코코낫,빠다코코낫,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000710,8801062521906 ,제크,제크,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000711,8801062521449 ,롯데샌드 파인애플,롯데샌드 파인애플,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000712,8801062521487 ,롯데샌드 화이트크림깜뜨,롯데샌드 화이트크림깜뜨,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000713,8801062880904 ,치토스 후라이드&양념치킨맛,치토스 후라이드&양념치킨맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000714,8801062380015 ,치토스 매콤달콤한맛,치토스 매콤달콤한맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000715,8801062289936 ,치토스 스모키바베큐맛,치토스 스모키바베큐맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000716,8801062380213 ,꼬깔콘 군옥수수맛,꼬깔콘 군옥수수맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000717,8801062380114 ,꼬깔콘 고소한맛,꼬깔콘 고소한맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000718,8801062012725 ,빼빼로 아몬드,빼빼로 아몬드,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000719,8801062012701 ,빼빼로,빼빼로,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000720,8801062012756 ,빼빼로 누드초코,빼빼로 누드초코,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000721,8801062518210 ,칸쵸,칸쵸,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000722,8801062009374 ,시리얼 초코,시리얼 초코,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000723,8801062893546 ,ABC초코쿠키,ABC초코쿠키,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000724,8801062013395 ,말랑카우 딸기우유캔디,말랑카우 딸기우유캔디,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000725,8801062009527 ,청포도 캔디,청포도 캔디,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000726,8801062013463 ,스카치캔디 커피,스카치캔디 커피,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000727,8801062013456 ,스카치캔디 세가지맛,스카치캔디 세가지맛,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000728,8801062898862 ,젤리셔스 구미당기는구미,젤리셔스 구미당기는구미,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000729,8801062007950 ,젤리셔스 청포도젤리,젤리셔스 청포도젤리,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
